☘️广东频道,#genre#
深圳卫视,http://cziptv.gordon.dpdns.org/tsfile/live/1042_1.m3u8?key=txiptv&playlive=1&down=1
深圳卫视,http://36.136.11.230:18885/tsfile/live/1027_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视,http://45.192.97.170:8880/play/1070.m3u8
深圳卫视,http://45.192.97.170:8880/play/1092.m3u8
深圳卫视,http://45.192.97.170:8880/play/1091.m3u8
深圳卫视,http://45.192.97.170:8880/play/4353.m3u8
深圳卫视,http://45.192.97.170:8880/play/4227.m3u8
深圳卫视,http://45.192.97.170:8880/play/419.m3u8
东方卫视,http://221.229.212.86:14999
东方卫视,http://139.155.89.87:1000/651632648
东方卫视,http://45.192.97.170:8880/play/4342.m3u8
东方卫视,http://45.192.97.170:8880/play/3857.m3u8
东方卫视,http://45.192.97.170:8880/play/4216.m3u8
东方卫视,http://45.192.97.170:8880/play/3932.m3u8
东方卫视,http://45.192.97.170:8880/play/653.m3u8
东方卫视,http://45.192.97.170:8880/play/631.m3u8
东方卫视,http://45.192.97.170:8880/play/534.m3u8
东方卫视,http://183.30.202.254:8000/udp/239.77.1.218:5146
湖北卫视,http://139.155.89.87:1000/947472496
湖北卫视,http://183.239.108.37:1698/hls/41/index.m3u8
湖北卫视,http://cziptv.gordon.dpdns.org/tsfile/live/1019_1.m3u8?key=txiptv&playlive=1&down=1
湖北卫视,http://36.136.11.230:18885/tsfile/live/1043_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,http://45.192.97.170:8880/play/1071.m3u8
湖北卫视,http://45.192.97.170:8880/play/1093.m3u8
湖北卫视,http://45.192.97.170:8880/play/1094.m3u8
湖北卫视,http://45.192.97.170:8880/play/3947.m3u8
湖北卫视,http://45.192.97.170:8880/play/3876.m3u8
湖北卫视,http://45.192.97.170:8880/play/4351.m3u8
广西卫视,http://183.239.108.37:1698/hls/54/index.m3u8
广西卫视,http://cziptv.gordon.dpdns.org/tsfile/live/1028_1.m3u8?key=txiptv&playlive=1&down=1
广西卫视,http://45.192.97.170:8880/play/1083.m3u8
广西卫视,http://45.192.97.170:8880/play/3867.m3u8
广西卫视,http://45.192.97.170:8880/play/489.m3u8
广西卫视,http://183.236.43.98:4013/udp/239.253.43.36:5146
广西卫视,http://183.47.2.156:16883/udp/239.253.43.36:5146
广西卫视,http://45.192.97.170:8880/play/447.m3u8
广西卫视,http://183.51.190.232:6633/udp/239.253.43.36:5146
广西卫视,http://183.30.202.254:8000/udp/239.253.43.36:5146
辽宁卫视,http://221.229.212.86:14991
辽宁卫视,http://139.155.89.87:1000/630291707
辽宁卫视,http://36.136.11.230:18885/tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁卫视,http://45.192.97.170:8880/play/1099.m3u8
辽宁卫视,http://45.192.97.170:8880/play/1100.m3u8
辽宁卫视,http://45.192.97.170:8880/play/4349.m3u8
辽宁卫视,http://45.192.97.170:8880/play/3951.m3u8
辽宁卫视,http://45.192.97.170:8880/play/4223.m3u8
辽宁卫视,http://45.192.97.170:8880/play/3880.m3u8
辽宁卫视,http://45.192.97.170:8880/play/464.m3u8
贵州卫视,http://cziptv.gordon.dpdns.org/tsfile/live/1023_1.m3u8?key=txiptv&playlive=1&down=1
贵州卫视,http://36.136.11.230:18885/tsfile/live/1058_1.m3u8?key=txiptv&playlive=1&authid=0
贵州卫视,http://45.192.97.170:8880/play/4207.m3u8
贵州卫视,http://45.192.97.170:8880/play/4333.m3u8
贵州卫视,http://45.192.97.170:8880/play/4208.m3u8
贵州卫视,http://45.192.97.170:8880/play/3879.m3u8
贵州卫视,http://45.192.97.170:8880/play/3950.m3u8
贵州卫视,http://45.192.97.170:8880/play/4334.m3u8
贵州卫视,http://45.192.97.170:8880/play/647.m3u8
贵州卫视,http://45.192.97.170:8880/play/440.m3u8
安徽卫视,http://221.229.212.86:14902
安徽卫视,http://183.239.108.37:1698/hls/48/index.m3u8
安徽卫视,http://36.136.11.230:18885/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0
安徽卫视,http://45.192.97.170:8880/play/4222.m3u8
安徽卫视,http://45.192.97.170:8880/play/3937.m3u8
安徽卫视,http://45.192.97.170:8880/play/3862.m3u8
安徽卫视,http://45.192.97.170:8880/play/4348.m3u8
安徽卫视,http://183.30.202.254:8000/udp/239.77.1.92:5146
安徽卫视,http://45.192.97.170:8880/play/393.m3u8
安徽卫视,http://45.192.97.170:8880/play/508.m3u8
东南卫视,http://221.229.212.86:14974
东南卫视,http://139.155.89.87:1000/849116810
东南卫视,http://183.239.108.37:1698/hls/50/index.m3u8
东南卫视,http://cziptv.gordon.dpdns.org/tsfile/live/1031_1.m3u8?key=txiptv&playlive=1&down=1
东南卫视,http://36.136.11.230:18885/tsfile/live/1029_1.m3u8?key=txiptv&playlive=1&authid=0
东南卫视,http://45.192.97.170:8880/play/4228.m3u8
东南卫视,http://45.192.97.170:8880/play/4354.m3u8
东南卫视,http://45.192.97.170:8880/play/3931.m3u8
东南卫视,http://45.192.97.170:8880/play/3856.m3u8
东南卫视,http://45.192.97.170:8880/play/668.m3u8
海南卫视,http://139.155.89.87:1000/947472502
海南卫视,http://cziptv.gordon.dpdns.org/tsfile/live/1027_1.m3u8?key=txiptv&playlive=1&down=1
海南卫视,http://45.192.97.170:8880/play/3944.m3u8
海南卫视,http://45.192.97.170:8880/play/3945.m3u8
海南卫视,http://45.192.97.170:8880/play/3874.m3u8
海南卫视,http://45.192.97.170:8880/play/643.m3u8
海南卫视,http://183.30.202.254:8000/udp/239.253.43.35:5146
海南卫视,http://45.192.97.170:8880/play/493.m3u8
海南卫视,http://183.51.190.232:6633/udp/239.253.43.101:5146
海南卫视,http://45.192.97.170:8880/play/665.m3u8
江西卫视,http://221.229.212.86:14990
江西卫视,http://139.155.89.87:1000/783847495
江西卫视,http://cziptv.gordon.dpdns.org/tsfile/live/1022_1.m3u8?key=txiptv&playlive=1&down=1
江西卫视,http://45.192.97.170:8880/play/1086.m3u8
江西卫视,http://45.192.97.170:8880/play/4352.m3u8
江西卫视,http://45.192.97.170:8880/play/3869.m3u8
江西卫视,http://45.192.97.170:8880/play/3940.m3u8
江西卫视,http://45.192.97.170:8880/play/4226.m3u8
江西卫视,http://45.192.97.170:8880/play/639.m3u8
江西卫视,http://183.30.202.254:8000/udp/239.77.1.219:5146
甘肃卫视,http://45.192.97.170:8880/play/4219.m3u8
甘肃卫视,http://45.192.97.170:8880/play/4345.m3u8
甘肃卫视,http://45.192.97.170:8880/play/3949.m3u8
甘肃卫视,http://45.192.97.170:8880/play/3878.m3u8
甘肃卫视,http://183.30.202.254:8000/udp/239.77.0.189:5146
河北卫视,http://221.229.212.86:14973
河北卫视,http://139.155.89.87:1000/962042070
河北卫视,http://cziptv.gordon.dpdns.org/tsfile/live/1016_1.m3u8?key=txiptv&playlive=1&down=1
河北卫视,http://36.136.11.230:18885/tsfile/live/1045_1.m3u8?key=txiptv&playlive=1&authid=0
河北卫视,http://45.192.97.170:8880/play/1087.m3u8
河北卫视,http://45.192.97.170:8880/play/4356.m3u8
河北卫视,http://45.192.97.170:8880/play/4230.m3u8
河北卫视,http://45.192.97.170:8880/play/3870.m3u8
河北卫视,http://45.192.97.170:8880/play/3941.m3u8
河北卫视,http://45.192.97.170:8880/play/411.m3u8
河南卫视,http://221.229.212.86:14992
河南卫视,http://139.155.89.87:1000/790187291
河南卫视,http://183.239.108.37:1698/hls/52/index.m3u8
河南卫视,http://cziptv.gordon.dpdns.org/tsfile/live/1017_1.m3u8?key=txiptv&playlive=1&down=1
河南卫视,http://45.192.97.170:8880/play/759.m3u8
河南卫视,http://45.192.97.170:8880/play/1088.m3u8
河南卫视,http://45.192.97.170:8880/play/3942.m3u8
河南卫视,http://45.192.97.170:8880/play/3871.m3u8
河南卫视,http://45.192.97.170:8880/play/4224.m3u8
河南卫视,http://45.192.97.170:8880/play/4350.m3u8
山西卫视,http://221.229.212.86:14972
山西卫视,http://cziptv.gordon.dpdns.org/tsfile/live/1021_1.m3u8?key=txiptv&playlive=1&down=1
山西卫视,http://45.192.97.170:8880/play/472.m3u8
山东卫视,http://221.229.212.86:14988
山东卫视,http://183.239.108.37:1698/hls/43/index.m3u8
山东卫视,http://36.136.11.230:18885/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0
山东卫视,http://45.192.97.170:8880/play/3991.m3u8
山东卫视,http://45.192.97.170:8880/play/3863.m3u8
山东卫视,http://45.192.97.170:8880/play/4346.m3u8
山东卫视,http://45.192.97.170:8880/play/3864.m3u8
山东卫视,http://45.192.97.170:8880/play/4220.m3u8
山东卫视,http://45.192.97.170:8880/play/396.m3u8
山东卫视,http://45.192.97.170:8880/play/635.m3u8
四川卫视,http://cziptv.gordon.dpdns.org/tsfile/live/1030_1.m3u8?key=txiptv&playlive=1&down=1
四川卫视,http://45.192.97.170:8880/play/4344.m3u8
四川卫视,http://45.192.97.170:8880/play/3935.m3u8
四川卫视,http://45.192.97.170:8880/play/3860.m3u8
四川卫视,http://45.192.97.170:8880/play/4218.m3u8
四川卫视,http://45.192.97.170:8880/play/632.m3u8
四川卫视,http://183.51.190.232:6633/udp/239.77.0.60:5146
四川卫视,http://183.47.2.156:16883/udp/239.77.1.215:5146
四川卫视,http://45.192.97.170:8880/play/463.m3u8
四川卫视,http://183.47.2.156:16883/udp/239.77.0.60:5146
天津卫视,http://221.229.212.86:14906
天津卫视,http://183.239.108.37:1698/hls/42/index.m3u8
天津卫视,http://36.136.11.230:18885/tsfile/live/1044_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视,http://45.192.97.170:8880/play/4341.m3u8
天津卫视,http://45.192.97.170:8880/play/3861.m3u8
天津卫视,http://45.192.97.170:8880/play/4215.m3u8
天津卫视,http://45.192.97.170:8880/play/3936.m3u8
天津卫视,http://183.47.2.156:16883/udp/239.77.0.131:5146
天津卫视,http://45.192.97.170:8880/play/446.m3u8
天津卫视,http://45.192.97.170:8880/play/531.m3u8

🎬电影频道,#genre#
CHC家庭影院,http://139.155.89.87:1000/644368373
CHC家庭影院,http://go.bkpcp.top/mg/jtyy
CHC家庭影院,http://183.239.108.37:1698/hls/80/index.m3u8
CHC家庭影院,http://211.97.63.3:3443:801/hls/523/index.m3u8
CHC家庭影院,http://36.136.11.230:18885/tsfile/live/1015_1.m3u8?key=txiptv&playlive=1&authid=0
CHC家庭影院,http://45.192.97.170:8880/play/1109.m3u8
CHC家庭影院,http://45.192.97.170:8880/play/3885.m3u8
CHC家庭影院,http://182.135.66.163:1888/rtp/239.94.1.173:5140
CHC动作电影,http://183.239.108.37:1698/hls/99/index.m3u8
CHC动作电影,http://139.155.89.87:1000/644368714
CHC动作电影,http://go.bkpcp.top/mg/dzdy
CHC动作电影,http://211.97.63.3:3443:801/hls/523/index.m3u8
CHC动作电影,http://36.136.11.230:18885/tsfile/live/1016_1.m3u8?key=txiptv&playlive=1&authid=0
CHC动作电影,http://45.192.97.170:8880/play/1108.m3u8
CHC动作电影,http://45.192.97.170:8880/play/3884.m3u8
CHC动作电影,http://182.135.66.163:1888/rtp/239.94.1.175:5140
CHC高清电影,http://36.136.11.230:18885/tsfile/live/1017_1.m3u8?key=txiptv&playlive=1&authid=0
CHC影迷电影,http://139.155.89.87:1000/952383261
CHC影迷电影,http://go.bkpcp.top/mg/ymdy
CHC影迷电影,http://45.192.97.170:8880/play/2335.m3u8
CHC影迷电影,http://45.192.97.170:8880/play/3886.m3u8
CHC影迷电影,http://182.135.66.163:18888/rtp/239.94.1.174:5140
嘉佳卡通,http://183.239.108.37:1698/hls/88/index.m3u8
嘉佳卡通,http://183.30.202.254:8000/udp/239.77.0.179:5146
嘉佳卡通,http://183.47.2.156:16883/udp/239.77.0.179:5146
嘉佳卡通,http://183.236.43.98:4013/udp/239.77.0.179:5146
金鹰卡通,http://183.239.108.37:1698/hls/60/index.m3u8
金鹰卡通,http://45.192.97.170:8880/play/3890.m3u8
金鹰卡通,http://45.192.97.170:8880/play/512.m3u8
金鹰卡通,http://183.30.202.254:8000/udp/239.77.0.164:5146
美亚电影,https://php.jdshipin.com:2096/TVOD/iptv.php?id=meiya
美亚电影,http://php.jdshipin.com:8880/smt.php?id=meiyamovie_twn
美亚电影,http://php.jdshipin.com/TVOD/iptv.php?id=meiya
美亚电影,http://php.jdshipin.com:8880/TVOD/iptv.php?id=meiya
美亚电影,http://php.jdshipin.com/PLTV/iptv.php?id=meiya
周星驰,http://222.186.39.38:8000/028749/index.m3u8
周星驰,https://live.ottiptv.cc/huya/11342412
周星驰,https://yylunbo.ottiptv.cc/yy/38670875
周星驰,http://live.iill.top/huya.php?id=11342412
周星驰,http://cfss.cc/cdn/hy/11336587.m3u8
周星驰,https://isus.cc/php/huya.php?id=11342412
周星驰,http://shorturl.jxpan.vip:880/r/baoshi_aio/huya/11336587
周星驰,http://shorturl.jxpan.vip:880/r/baoshi_aio/huya/11342412
洪金宝,http://live.nctv.top/huya.php?id=11279251
洪金宝,http://cfss.cc/cdn/hy/11279251.m3u8
洪金宝,http://shorturl.jxpan.vip:880/r/baoshi_aio/huya/11279251
洪金宝,https://isus.cc/php/huya.php?id=11279251
成龙,http://222.186.39.38:8000/333207/index.m3u8
成龙,http://jiaojirentv.top/2020/dy.php?id=3379942
成龙,http://zzy789.xyz/douyu1.php?id=3379942
成龙,http://cfss.cc/cdn/hy/11342386.m3u8
成龙,http://shorturl.jxpan.vip:880/r/baoshi_aio/huya/11342386
成龙,https://isus.cc/php/huya.php?id=11342386
李连杰,http://live.iill.top/huya.php?id=11342390
李连杰,http://cfss.cc/cdn/hy/11342390.m3u8
李连杰,http://shorturl.jxpan.vip:880/r/baoshi_aio/huya/11342390
李连杰,https://isus.cc/php/huya.php?id=11342390
林正英,http://222.186.39.38:8000/782774/index.m3u8
林正英,https://yylunbo.ottiptv.cc/yy/1462895099
林正英,https://yylunbo.ottiptv.cc/yy/1351505899
林正英,http://live.iill.top/huya.php?id=11342421
林正英,http://cfss.cc/cdn/hy/11342421.flv
林正英,https://isus.cc/php/huya.php?id=11342421
周润发,http://222.186.39.38:8000/587078/index.m3u8
周润发,http://shorturl.jxpan.vip:880/r/baoshi_aio/huya/11342387
周润发,https://isus.cc/php/huya.php?id=11342387
周润发,https://isus.cc/php/huya.php?id=11342399
黄渤,http://live.iill.top/huya.php?id=11601968
黄渤,http://cfss.cc/cdn/hy/11352876.m3u8
吴京,http://shorturl.jxpan.vip:880/r/baoshi_aio/huya/11602041
吴京,https://isus.cc/php/huya.php?id=11602041

🕘️更新时间,#genre#
2026-07-20 14:47:32,http://183.239.108.37:1698/hls/8/index.m3u8
